"0",""
"0","# extract and save marginal means (partner x block)"
"0","vot_marginalMeans <- as.data.frame(emm_tukey$emmeans)"
"0","vot_marginalMeans$emmean_untrans <- 1/vot_marginalMeans$emmean"
"0","vot_marginalMeans$lower.CL_untrans <- 1/vot_marginalMeans$upper.CL"
"0","vot_marginalMeans$upper.CL_untrans <- 1/vot_marginalMeans$lower.CL"
"0","write.csv(vot_marginalMeans,""output_stats/LEALCO-BEH_votINV_untrained_lmm_marginal_frequency_x_block.csv"", row.names = FALSE)"
"0",""
"0","pdf(""output_figures/LEALCO-BEH_untrained_votINV_lmm_marginal_frequency_x_block_pointplot.pdf"")"
"0","tt <- ggplot(vot_marginalMeans, aes(y=emmean_untrans, x=block, color=SUBTLEX_frequency_log_cat)) + "
"0","  scale_colour_manual(values = pal2) +"
"0","  geom_point(stat=""identity"", position=position_dodge(.9), size=3) +"
"0","  geom_errorbar(aes(ymin=lower.CL_untrans, ymax=upper.CL_untrans), width=.2, position=position_dodge(.9)) +"
"0","  labs(y=""Naming latencies (ms)"", x=""Block"") +"
"0","  theme(axis.text=element_text(size=12), axis.title=element_text(size=16)) +"
"0","  ylim(0,NA)"
"0","tt"
